id_rh,nilai_rh
RH60836,89.8
RH60837,90.2
RH60838,90.6
RH60839,90.8
RH60840,90.3
RH60841,90.2
RH60842,90.4
RH60843,90.3
RH60844,90.5
RH60845,90.7
RH60846,90.8
RH60847,91.1
RH60848,91.4
RH60849,92
RH60850,92.2
RH60851,92.2
RH60852,92.3
RH60853,92.3
RH60854,92.3
RH60855,93
RH60856,93.6
RH60857,93.9
RH60858,93.3
RH60859,92.5
RH60860,91.2
RH60861,88.3
RH60862,85.4
RH60863,83.3
RH60864,80.2
RH60865,79.7
RH60866,79.4
RH60867,78.1
RH60868,75.5
RH60869,74.8
RH60870,74
RH60871,71.7
RH60872,69.9
RH60873,68.3
RH60874,67
RH60875,67.3
RH60876,67.1
RH60877,65.5
RH60878,63.1
RH60879,63.2
RH60880,62.7
RH60881,61.8
RH60882,64.5
RH60883,66.5
RH60884,65.1
RH60885,62.6
RH60886,61.2
RH60887,60.9
RH60888,62.3
RH60889,60.7
RH60890,61.2
RH60891,60.5
RH60892,62.4
RH60893,63.2
RH60894,75.1
RH60895,86.1
RH60896,84.6
RH60897,80.6
RH60898,80
RH60899,84.9
RH60900,80.2
RH60901,77
RH60902,73.2
RH60903,74.8
RH60904,78.8
RH60905,82.2
RH60906,79
RH60907,76.8
RH60908,74.9
RH60909,74.6
RH60910,76.5
RH60911,77.2
RH60912,78.5
RH60913,78.2
RH60914,75.6
RH60915,75.3
RH60916,75.1
RH60917,74.3
RH60918,74.5
RH60919,74
RH60920,73.5
RH60921,72.8
RH60922,73.2
RH60923,73.6
RH60924,74.7
RH60925,75.5
RH60926,76.4
RH60927,77.4
RH60928,77.4
RH60929,77.8
RH60930,78
RH60931,78.8
RH60932,79.6
RH60933,80.1
RH60934,80.3
RH60935,80.4
RH60936,81
RH60937,82
RH60938,81.4
RH60939,82.3
RH60940,82.9
RH60941,82.5
RH60942,82.6
RH60943,83.3
RH60944,83.4
RH60945,82.8
RH60946,82.7
RH60947,83.6
RH60948,83.5
RH60949,83.9
RH60950,84.5
RH60951,84.7
RH60952,85.6
RH60953,85.9
RH60954,86.4
RH60955,88
RH60956,88.8
RH60957,88.3
RH60958,88.7
RH60959,89
RH60960,88.9
RH60961,88.5
RH60962,88.7
RH60963,90.6
RH60964,91.5
RH60965,91.5
RH60966,91
RH60967,92.3
RH60968,92.6
RH60969,93.4
RH60970,93.7
RH60971,94.2
RH60972,94.4
RH60973,94.6
RH60974,94.5
RH60975,93.8
RH60976,93.2
RH60977,93.8
RH60978,93.5
RH60979,92.9
RH60980,92.7
RH60981,92.4
RH60982,92.4
RH60983,93.1
RH60984,93.6
RH60985,93.4
RH60986,92.4
RH60987,91.9
RH60988,91.7
RH60989,91.3
RH60990,91.2
RH60991,92.4
RH60992,92.4
RH60993,92
RH60994,91.2
RH60995,91.2
RH60996,90.6
RH60997,89.5
RH60998,88.9
RH60999,89.2
RH61000,89.2
RH61001,88.8
RH61002,88.4
RH61003,87.4
RH61004,85.8
RH61005,84.7
RH61006,83.6
RH61007,82.1
RH61008,80.3
RH61009,77.7
RH61010,76.8
RH61011,75.5
RH61012,73.7
RH61013,73.1
RH61014,72.1
RH61015,70.7
RH61016,68.2
RH61017,69
RH61018,67.8
RH61019,67.8
RH61020,68.1
RH61021,69.1
RH61022,69
RH61023,69.1
RH61024,65.4
RH61025,63.6
RH61026,63.7
RH61027,61.4
RH61028,60.4
RH61029,59.9
RH61030,61.3
RH61031,62.1
RH61032,61.1
RH61033,62.5
RH61034,74.3
RH61035,79.6
RH61036,79.7
RH61037,76.9
RH61038,75.4
RH61039,74.3
RH61040,70.2
RH61041,69.3
RH61042,69
RH61043,65.7
RH61044,67.7
RH61045,63.2
RH61046,56.3
RH61047,53.7
RH61048,58
RH61049,64.6
RH61050,64.5
RH61051,65.7
RH61052,67.6
RH61053,68.6
RH61054,68.4
RH61055,67.9
RH61056,66.5
RH61057,65.6
RH61058,67.3
RH61059,68.3
RH61060,67.5
RH61061,64.9
RH61062,64.3
RH61063,67.2
RH61064,67.7
RH61065,69.4
RH61066,73.1
RH61067,75.6
RH61068,74.9
RH61069,73.7
RH61070,73.5
RH61071,75
RH61072,75
RH61073,73.9
RH61074,74.3
RH61075,75.7
RH61076,77.6
RH61077,76.9
RH61078,75.6
RH61079,73.6
RH61080,79.9
RH61081,83.5
RH61082,84.1
RH61083,84.2
RH61084,83.4
RH61085,79.8
RH61086,82.4
RH61087,85.9
RH61088,86.9
RH61089,86.5
RH61090,86.1
RH61091,86.4
RH61092,86.5
RH61093,86.6
RH61094,86.9
RH61095,87.1
RH61096,86.6
RH61097,85.8
RH61098,85.2
RH61099,85
RH61100,85
RH61101,84
RH61102,84
RH61103,83.2
RH61104,83.4
RH61105,84
RH61106,84.2
RH61107,85.1
RH61108,85.5
RH61109,84.9
RH61110,84.1
RH61111,84.6
RH61112,85.6
RH61113,86.4
RH61114,87.1
RH61115,87.3
RH61116,87.4
RH61117,87.5
RH61118,87.7
RH61119,86.8
RH61120,86.5
RH61121,86.8
RH61122,86.9
RH61123,87.2
RH61124,87
RH61125,86.2
RH61126,86.8
RH61127,88.8
RH61128,89.7
RH61129,90.5
RH61130,90.6
RH61131,90.7
RH61132,91.4
RH61133,91.8
RH61134,91.7
RH61135,91.7
RH61136,91.8
RH61137,92.3
RH61138,92.8
RH61139,93.2
RH61140,93.4
RH61141,93.8
RH61142,94.7
RH61143,95
RH61144,95
RH61145,95
RH61146,95.3
RH61147,95.6
RH61148,95.3
RH61149,94.8
RH61150,94.4
RH61151,94.3
RH61152,94.1
RH61153,93.7
RH61154,93.5
RH61155,92.5
RH61156,90.3
RH61157,88.8
RH61158,87.4
RH61159,85.7
RH61160,83.3
RH61161,81
RH61162,76.8
RH61163,76
RH61164,75.1
RH61165,74.3
RH61166,73.5
RH61167,72.4
RH61168,71.1
RH61169,71
RH61170,72.4
RH61171,70.2
RH61172,67.7
RH61173,66.2
RH61174,65.6
RH61175,62.9
RH61176,60.5
RH61177,60.2
RH61178,57.2
RH61179,63.1
RH61180,65.7
RH61181,61.7
RH61182,60.3
RH61183,54.4
RH61184,49.3
RH61185,49.6
RH61186,44.2
RH61187,45.3
RH61188,45.9
RH61189,48.2
RH61190,51.9
RH61191,54.2
RH61192,52.6
RH61193,52.1
RH61194,54.7
RH61195,57.9
RH61196,55.7
RH61197,54.7
RH61198,55.3
RH61199,56.6
RH61200,55.8
RH61201,55.6
RH61202,57.2
RH61203,58.6
RH61204,61
RH61205,61.6
RH61206,61.7
RH61207,61.7
RH61208,61.1
RH61209,61.9
RH61210,63.6
RH61211,66.8
RH61212,69.8
RH61213,67.3
RH61214,67.5
RH61215,69.2
RH61216,71.3
RH61217,72.9
RH61218,74
RH61219,76.2
RH61220,77.7
RH61221,79.3
RH61222,80.5
RH61223,81.1
RH61224,81.2
RH61225,81.5
RH61226,82
RH61227,82
RH61228,82.6
RH61229,82.3
RH61230,82.5
RH61231,82.8
RH61232,82.9
RH61233,82.8
RH61234,82.2
RH61235,82.2
RH61236,81.5
RH61237,81
RH61238,80.2
RH61239,80.9
RH61240,80.4
RH61241,81.5
RH61242,81.2
RH61243,82.3
RH61244,82
RH61245,81.7
RH61246,81.9
RH61247,81.9
RH61248,82.1
RH61249,82.9
RH61250,86.3
RH61251,88.1
RH61252,87.1
RH61253,85.7
RH61254,85.7
RH61255,85.8
RH61256,85.8
RH61257,86.3
RH61258,86.8
RH61259,87.8
RH61260,88.6
RH61261,89.2
RH61262,88.2
RH61263,87.7
RH61264,86.9
RH61265,87.5
RH61266,88.6
RH61267,89.5
RH61268,89.8
RH61269,88.6
RH61270,86.7
RH61271,86.3
RH61272,86.1
RH61273,86.4
RH61274,86.6
RH61275,86.4
RH61276,86.3
RH61277,87.2
RH61278,86.9
RH61279,86.2
RH61280,86.1
RH61281,87.9
RH61282,88.3
RH61283,89.6
RH61284,90.5
RH61285,92
RH61286,90.2
RH61287,93
RH61288,95.7
RH61289,96.1
RH61290,96.2
RH61291,96.3
RH61292,96.3
RH61293,96.3
RH61294,96.3
RH61295,96.2
RH61296,96.1
RH61297,95.9
RH61298,95.7
RH61299,95.6
RH61300,95.3
RH61301,94.9
RH61302,93.8
RH61303,90.7
RH61304,87.1
RH61305,86.5
RH61306,87.3
RH61307,87.2
RH61308,87.1
RH61309,87.1
RH61310,86.3
RH61311,82
RH61312,79.2
RH61313,76.4
RH61314,75.7
RH61315,74.9
RH61316,75
RH61317,74.4
RH61318,72.7
RH61319,71.5
RH61320,71.5
RH61321,69.5
RH61322,69.2
RH61323,69.6
RH61324,70.5
RH61325,67.8
RH61326,66.3
RH61327,65.5
RH61328,65.4
RH61329,64.7
RH61330,66.2
RH61331,66.3
RH61332,66.9
RH61333,68.7
RH61334,68.8
RH61335,66.8
RH61336,65
RH61337,66.4
RH61338,71.4
RH61339,82.5
RH61340,82.5
RH61341,83.8
RH61342,85.6
RH61343,86
RH61344,84.5
RH61345,83.9
RH61346,83.2
RH61347,83
RH61348,83.7
RH61349,83.7
RH61350,83.4
RH61351,83.1
RH61352,83.1
RH61353,82.9
RH61354,82.7
RH61355,82.8
RH61356,83.2
RH61357,83.7
RH61358,83.9
RH61359,84.6
RH61360,84
RH61361,84.5
RH61362,84.3
RH61363,85
RH61364,85.5
RH61365,85.4
RH61366,85.9
RH61367,86.2
RH61368,86.1
RH61369,86.1
RH61370,86.2
RH61371,87
RH61372,87.1
RH61373,87
RH61374,86
RH61375,84.2
RH61376,84.5
RH61377,84.6
RH61378,84.6
RH61379,85.1
RH61380,86.1
RH61381,85.2
RH61382,85.5
RH61383,85.5
RH61384,85.9
RH61385,85.9
RH61386,86.1
RH61387,86.4
RH61388,86.3
RH61389,86
RH61390,85.8
RH61391,86.2
RH61392,86.4
RH61393,86.5
RH61394,86.3
RH61395,86.4
RH61396,86.6
RH61397,87.5
RH61398,87.6
RH61399,88.1
RH61400,89
RH61401,89.9
RH61402,91.7
RH61403,92.2
RH61404,92.5
RH61405,93.2
RH61406,94
RH61407,94.8
RH61408,95.4
RH61409,95.8
RH61410,96
RH61411,96
RH61412,96.1
RH61413,96.2
RH61414,96.3
RH61415,96.2
RH61416,95.9
RH61417,95.7
RH61418,95.5
RH61419,95.4
RH61420,95.6
RH61421,95.6
RH61422,95.4
RH61423,95.1
RH61424,94.7
RH61425,94.6
RH61426,94.5
RH61427,94.5
RH61428,94.5
RH61429,94.6
RH61430,94.7
RH61431,94.7
RH61432,94.8
RH61433,94.8
RH61434,94.8
RH61435,94.5
RH61436,94.2
RH61437,93.3
RH61438,92.1
RH61439,90.7
RH61440,88.5
RH61441,86.2
RH61442,84.1
RH61443,82.4
RH61444,80.5
RH61445,79
RH61446,78.2
RH61447,77.7
RH61448,77.1
RH61449,75.4
RH61450,74.9
RH61451,73.2
RH61452,73
RH61453,73.4
RH61454,72.8
RH61455,70.9
RH61456,68.4
RH61457,67.1
RH61458,67.4
RH61459,66.3
RH61460,66.2
RH61461,65.4
RH61462,63.7
RH61463,62.7
RH61464,61.2
RH61465,61.7
RH61466,63.2
RH61467,63.4
RH61468,65.5
RH61469,66.1
RH61470,63.7
RH61471,63.1
RH61472,62.4
RH61473,61
RH61474,60.3
RH61475,61.3
RH61476,60
RH61477,60.4
RH61478,63.1
RH61479,66.9
RH61480,68.8
RH61481,78.3
RH61482,81.5
RH61483,84.2
RH61484,86.1
RH61485,84.4
RH61486,78.3
RH61487,83.6
RH61488,84.1
RH61489,84
RH61490,83.8
RH61491,83.3
RH61492,81.9
RH61493,81.4
RH61494,81.1
RH61495,82.2
RH61496,82.9
RH61497,83.7
RH61498,84
RH61499,85.3
RH61500,85.3
RH61501,84.8
RH61502,85.5
RH61503,86.2
RH61504,87.3
RH61505,88.3
RH61506,89.2
RH61507,89.4
RH61508,89.5
RH61509,89.8
RH61510,90.6
RH61511,92.1
RH61512,92.2
RH61513,92.2
RH61514,92.1
RH61515,92.5
RH61516,93.2
RH61517,94
RH61518,94.4
RH61519,94.5
RH61520,94.5
RH61521,94.5
RH61522,94.6
RH61523,94.7
RH61524,94.9
RH61525,95.3
RH61526,95.4
RH61527,95.6
RH61528,95.7
RH61529,95.8
RH61530,95.6
RH61531,95.6
RH61532,95.6
RH61533,95.7
RH61534,95.6
RH61535,95.6
RH61536,95.4
RH61537,95.3
RH61538,95.3
RH61539,95.2
RH61540,94.7
RH61541,94.5
RH61542,94
RH61543,93.8
RH61544,93.6
RH61545,94
RH61546,94.3
RH61547,94.3
RH61548,94.4
RH61549,94.7
RH61550,94.9
RH61551,94.8
RH61552,94.9
RH61553,94.9
RH61554,95
RH61555,95
RH61556,95.1
RH61557,95.1
RH61558,94.8
RH61559,94.6
RH61560,94.7
RH61561,94.6
RH61562,94.4
RH61563,94.6
RH61564,94.7
RH61565,94.8
RH61566,95.1
RH61567,95.4
RH61568,95.5
RH61569,95.7
RH61570,95.7
RH61571,95.9
RH61572,95.9
RH61573,95.9
RH61574,95.7
RH61575,95.6
RH61576,95.4
RH61577,95.3
RH61578,95.4
RH61579,95.3
RH61580,94.9
RH61581,94.3
RH61582,93.2
RH61583,91.3
RH61584,89.4
RH61585,86.2
RH61586,82.5
RH61587,79.7
RH61588,78.3
RH61589,77.6
RH61590,74.3
RH61591,73.9
RH61592,73.1
RH61593,72
RH61594,71.1
RH61595,69.8
RH61596,69.3
RH61597,68.6
RH61598,68.4
RH61599,68.2
RH61600,67.7
RH61601,66.9
RH61602,67.1
RH61603,66.2
RH61604,64.7
RH61605,63.2
RH61606,62
RH61607,60.7
RH61608,60.1
RH61609,63.1
RH61610,64.9
RH61611,63.7
RH61612,60.3
RH61613,58.1
RH61614,59
RH61615,58.2
RH61616,57.6
RH61617,57.6
RH61618,59
RH61619,60.3
RH61620,62
RH61621,60.8
RH61622,66.3
RH61623,73.6
RH61624,72.5
RH61625,73.3
RH61626,77.1
RH61627,76.5
RH61628,74.4
RH61629,74.1
RH61630,84
RH61631,84.6
RH61632,83.7
RH61633,82
RH61634,80.2
RH61635,80.8
RH61636,82.2
RH61637,83
RH61638,84.6
RH61639,85.6
RH61640,85.1
RH61641,85.3
RH61642,85.4
RH61643,85.3
RH61644,85.5
RH61645,85.4
RH61646,86.1
RH61647,86.9
RH61648,87.8
RH61649,87.8
RH61650,88.9
RH61651,89.4
RH61652,88.7
RH61653,87.6
RH61654,85.7
RH61655,88.1
RH61656,90.1
RH61657,90
RH61658,89.5
RH61659,89.9
RH61660,90.6
RH61661,91.3
RH61662,90.8
RH61663,90.1
RH61664,90.5
RH61665,89.1
RH61666,88.2
RH61667,88.3
RH61668,86.9
RH61669,86.2
RH61670,86
RH61671,87.7
RH61672,88.6
RH61673,87.5
RH61674,87.3
RH61675,87.8
RH61676,87.2
RH61677,87.2
RH61678,86.8
RH61679,86.7
RH61680,87
RH61681,87.2
RH61682,87.8
RH61683,88.2
RH61684,88.6
RH61685,87.9
RH61686,87.2
RH61687,87.3
RH61688,87.7
RH61689,87.4
RH61690,87.5
RH61691,87.2
RH61692,87.2
RH61693,87.7
RH61694,87.9
RH61695,86.5
RH61696,86.4
RH61697,86.9
RH61698,87.7
RH61699,88.1
RH61700,88.6
RH61701,89.3
RH61702,88.8
RH61703,88.4
RH61704,88.9
RH61705,88.4
RH61706,88.4
RH61707,88.1
RH61708,87.8
RH61709,87.6
RH61710,86.9
RH61711,87
RH61712,88
RH61713,89.3
RH61714,90
RH61715,90.1
RH61716,90
RH61717,90.6
RH61718,90.6
RH61719,89.9
RH61720,89.6
RH61721,88.7
RH61722,87.5
RH61723,86.1
RH61724,85.1
RH61725,84.4
RH61726,83.8
RH61727,83
RH61728,82.4
RH61729,81.8
RH61730,81.6
RH61731,81.1
RH61732,81.1
RH61733,80.8
RH61734,79.9
RH61735,78.9
RH61736,78.2
RH61737,78.7
RH61738,77.5
RH61739,77.2
RH61740,75.9
RH61741,76.4
RH61742,75.5
RH61743,74.8
RH61744,73.7
RH61745,72.6
RH61746,72
RH61747,70.8
RH61748,71.1
RH61749,72.2
RH61750,71.1
RH61751,70.2
RH61752,70.4
RH61753,68.9
RH61754,68.2
RH61755,66.7
RH61756,66.6
RH61757,65.5
RH61758,64.1
RH61759,61.8
RH61760,61.8
RH61761,63.4
RH61762,62.4
RH61763,63.4
RH61764,66.3
RH61765,66.6
RH61766,67.3
RH61767,67
RH61768,68.3
RH61769,70.3
RH61770,70.2
RH61771,69.7
RH61772,70.4
RH61773,69.1
RH61774,68.9
RH61775,69
RH61776,70.5
RH61777,73.6
RH61778,76.2
RH61779,75.3
RH61780,74.2
RH61781,75.1
RH61782,75.2
RH61783,76.8
RH61784,77
RH61785,78.1
RH61786,78.5
RH61787,79.7
RH61788,80.1
RH61789,80.8
RH61790,80.9
RH61791,80.2
RH61792,82.5
RH61793,85.8
RH61794,86
RH61795,87.2
RH61796,88.3
RH61797,88.5
RH61798,87.3
RH61799,85.8
RH61800,85.9
RH61801,83.7
RH61802,83.2
RH61803,81.9
RH61804,83.8
RH61805,85.3
RH61806,87.1
RH61807,87.7
RH61808,84.1
RH61809,83.1
RH61810,83.5
RH61811,83.7
RH61812,83.9
RH61813,84.5
RH61814,83.9
RH61815,83.5
RH61816,83.6
RH61817,84.1
RH61818,85
RH61819,85.4
RH61820,85.3
RH61821,85.7
RH61822,85.1
RH61823,85.7
RH61824,85.4
RH61825,86.1
RH61826,86
RH61827,86.1
RH61828,86.4
RH61829,86.6
RH61830,86.9
RH61831,87.3
RH61832,87
RH61833,86.5
RH61834,85.7
RH61835,84.7
RH61836,84.5
RH61837,85.8
RH61838,86.9
RH61839,87.7
RH61840,87.9
RH61841,88.6
RH61842,89.1
RH61843,88.5
RH61844,88.5
RH61845,88.3
RH61846,88
RH61847,87.5
RH61848,88.2
RH61849,88.8
RH61850,88.4
RH61851,88.4
RH61852,88.2
RH61853,88.2
RH61854,89.1
RH61855,89.3
RH61856,89.7
RH61857,90.2
RH61858,89.9
RH61859,89.9
RH61860,89.6
RH61861,88.4
RH61862,88.8
RH61863,89.6
RH61864,89.8
RH61865,90.4
RH61866,92.2
RH61867,91.2
RH61868,88.2
RH61869,86.9
RH61870,86.1
RH61871,85
RH61872,84
RH61873,82.7
RH61874,82.1
RH61875,82.2
RH61876,81.7
RH61877,81
RH61878,80.1
RH61879,79.5
RH61880,80
RH61881,79.9
RH61882,79.5
RH61883,78.6
RH61884,79.1
RH61885,79.2
RH61886,78.2
RH61887,77.4
RH61888,77.3
RH61889,77.3
RH61890,78.7
RH61891,79.8
RH61892,80.4
RH61893,80.9
RH61894,80.9
RH61895,81
RH61896,80
RH61897,79.8
RH61898,79.8
RH61899,79.6
RH61900,78.8
RH61901,78.6
RH61902,77.5
RH61903,75.6
RH61904,74.5
RH61905,74.8
RH61906,72.7
RH61907,75.1
RH61908,76.4
RH61909,76.5
RH61910,76.2
RH61911,77.9
RH61912,79.3
RH61913,80.7
RH61914,81.7
RH61915,82.5
RH61916,81.2
RH61917,79.8
RH61918,81.4
RH61919,84.1
RH61920,85
RH61921,88.3
RH61922,89.2
RH61923,91
RH61924,92.1
RH61925,91.4
RH61926,90.4
RH61927,90.9
RH61928,91.7
RH61929,92.2
RH61930,92.5
RH61931,92.8
RH61932,92.9
RH61933,93
RH61934,92.8
RH61935,92.8
RH61936,92.7
RH61937,92.6
RH61938,92.3
RH61939,91.9
RH61940,91.5
RH61941,91.2
RH61942,90.2
RH61943,88.6
RH61944,86.4
RH61945,87
RH61946,89.8
RH61947,92.1
RH61948,92.9
RH61949,92.6
RH61950,90.5
RH61951,90
RH61952,90.1
RH61953,89.8
RH61954,89.4
RH61955,89.5
RH61956,89.9
RH61957,89.8
RH61958,89.4
RH61959,90.3
RH61960,91.3
RH61961,90.8
RH61962,90.3
RH61963,90.4
RH61964,91.3
RH61965,91.4
RH61966,91.8
RH61967,91.8
RH61968,92.6
RH61969,92.7
RH61970,92.4
RH61971,92
RH61972,92.3
RH61973,92.4
RH61974,92.9
RH61975,93.5
RH61976,94.1
RH61977,94
RH61978,94.1
RH61979,94.3
RH61980,93.9
RH61981,93.5
RH61982,92.9
RH61983,92
RH61984,93.1
RH61985,93.9
RH61986,93.5
RH61987,93.2
RH61988,92.7
RH61989,92.8
RH61990,93
RH61991,93.2
RH61992,93.5
RH61993,92.9
RH61994,91.3
RH61995,90.1
RH61996,89.8
RH61997,89.6
RH61998,89.3
RH61999,89
RH62000,89
RH62001,89.2
RH62002,89.5
RH62003,90.3
RH62004,91.4
RH62005,91.8
RH62006,93
RH62007,93.4
RH62008,93.7
RH62009,93.7
RH62010,94.1
RH62011,94.3
RH62012,94.1
RH62013,93.7
RH62014,93.2
RH62015,92.5
RH62016,91.1
RH62017,89.9
RH62018,87.8
RH62019,85.1
RH62020,82.4
RH62021,82.2
RH62022,82.9
RH62023,83.9
RH62024,84.1
RH62025,82.4
RH62026,79.3
RH62027,77.5
RH62028,76.9
RH62029,76.7
RH62030,75.4
RH62031,74
RH62032,74.9
RH62033,77.8
RH62034,79.2
RH62035,78.5
RH62036,79.7
RH62037,78.8
RH62038,79.8
RH62039,79.4
RH62040,76.8
RH62041,76.1
RH62042,73
RH62043,71.2
RH62044,69.3
RH62045,67.8
RH62046,69.6
RH62047,68.9
RH62048,67.4
RH62049,66.9
RH62050,68.6
RH62051,69
RH62052,69.2
RH62053,67.3
RH62054,67.4
RH62055,66.4
RH62056,64.8
RH62057,65.5
RH62058,64.1
RH62059,63.4
RH62060,65.3
RH62061,67.2
RH62062,69.2
RH62063,70.2
RH62064,70.9
RH62065,72.1
RH62066,71.1
RH62067,70.3
RH62068,70.1
RH62069,69.8
RH62070,69.3
RH62071,69.6
RH62072,70.8
RH62073,72.8
RH62074,73.9
RH62075,74.9
RH62076,75.2
RH62077,75.8
RH62078,76.9
RH62079,77.8
RH62080,77.7
RH62081,77.7
RH62082,77.3
RH62083,77.7
RH62084,77.5
RH62085,77.5
RH62086,77.9
RH62087,77.5
RH62088,77
RH62089,76.6
RH62090,77
RH62091,77
RH62092,77.7
RH62093,78.2
RH62094,78.1
RH62095,78.1
RH62096,78.3
RH62097,77.7
RH62098,78
RH62099,78.4
RH62100,79
RH62101,80
RH62102,80.6
RH62103,81.2
RH62104,81.9
RH62105,82
RH62106,82.5
RH62107,82.7
RH62108,82.5
RH62109,82.4
RH62110,82
RH62111,82.2
RH62112,82
RH62113,82.7
RH62114,82.8
RH62115,83.5
RH62116,83.8
RH62117,84.4
RH62118,85.7
RH62119,88.5
RH62120,88.4
RH62121,86.7
RH62122,89
RH62123,90.2
RH62124,90.2
RH62125,89.5
RH62126,89.5
RH62127,90.1
RH62128,90.1
RH62129,89.3
RH62130,88.6
RH62131,88.2
RH62132,88.1
RH62133,87.9
RH62134,87.6
RH62135,87.4
RH62136,87.5
RH62137,87.5
RH62138,86.9
RH62139,86.9
RH62140,87
RH62141,86.9
RH62142,86.4
RH62143,85.3
RH62144,83.2
RH62145,82.2
RH62146,82.2
RH62147,82.2
RH62148,82.4
RH62149,82.7
RH62150,82.9
RH62151,83.2
RH62152,84.2
RH62153,85
RH62154,86.4
RH62155,87.1
RH62156,86.7
RH62157,87.7
RH62158,89
RH62159,90.4
RH62160,90.1
RH62161,89.2
RH62162,89.5
RH62163,89.4
RH62164,88
RH62165,87.8
RH62166,87.5
RH62167,86.9
RH62168,86.5
RH62169,86.8
RH62170,87.8
RH62171,88.1
RH62172,87.9
RH62173,87
RH62174,85.5
RH62175,84.8
RH62176,84.3
RH62177,83.2
RH62178,82.6
RH62179,83.6
RH62180,83.5
RH62181,83
RH62182,83
RH62183,82.8
RH62184,83.1
RH62185,82.8
RH62186,81
RH62187,79.2
RH62188,78.3
RH62189,77.5
RH62190,75
RH62191,73.5
RH62192,72.9
RH62193,73.1
RH62194,71.7
RH62195,71.1
RH62196,69.4
RH62197,69.8
RH62198,67.6
RH62199,64.4
RH62200,63.2
RH62201,63.1
RH62202,62.5
RH62203,62.5
RH62204,63.4
RH62205,64.7
RH62206,64.6
RH62207,65.8
RH62208,67.1
RH62209,67.6
RH62210,67
RH62211,67.5
RH62212,68
RH62213,68.3
RH62214,67.8
RH62215,69.5
RH62216,70.5
RH62217,71.7
RH62218,73.1
RH62219,74
RH62220,73.8
RH62221,73.6
RH62222,74
RH62223,74.6
RH62224,76.4
RH62225,78.3
RH62226,79.5
RH62227,80.7
RH62228,81.2
RH62229,79.5
RH62230,78.8
RH62231,78.6
RH62232,79.3
RH62233,79.7
RH62234,79.7
RH62235,79.9
RH62236,80
RH62237,80.1
RH62238,80.6
RH62239,80.7
RH62240,80.9
RH62241,80.8
RH62242,79.8
RH62243,79.4
RH62244,79.3
RH62245,78.9
RH62246,79.6
RH62247,79.9
RH62248,79.5
RH62249,79.8
RH62250,79.8
RH62251,80.1
RH62252,80.6
RH62253,81.3
RH62254,81.5
RH62255,81.4
RH62256,82.1
RH62257,82.9
RH62258,83
RH62259,83.7
RH62260,84
RH62261,84.3
RH62262,84.1
RH62263,83.6
RH62264,83.3
RH62265,83.2
RH62266,83.3
RH62267,83.2
RH62268,83.6
RH62269,83.4
RH62270,83.5
RH62271,83.5
RH62272,83.4
RH62273,84.4
RH62274,85
RH62275,85.3
RH62276,85.3
RH62277,85.4
RH62278,86.3
RH62279,86.8
RH62280,87
RH62281,87.6
RH62282,87.6
RH62283,89.4
RH62284,91.2
RH62285,91.5
RH62286,91.4
RH62287,91.8
RH62288,91.2
RH62289,91
RH62290,91.3
RH62291,91.3
RH62292,91.7
RH62293,91.8
RH62294,92.1
RH62295,92.2
RH62296,92.1
RH62297,91.9
RH62298,91.7
RH62299,91.3
RH62300,90.9
RH62301,90.4
RH62302,89.7
RH62303,88.9
RH62304,88
RH62305,87
RH62306,86
RH62307,85
RH62308,83.9
RH62309,83.2
RH62310,81.8
RH62311,79.8
RH62312,78
RH62313,76
RH62314,76.1
RH62315,76.1
RH62316,74.9
RH62317,74.7
RH62318,74.2
RH62319,73.8
RH62320,73.9
RH62321,72.8
RH62322,71.5
RH62323,70.2
RH62324,70.4
RH62325,70.8
RH62326,69.6
RH62327,69.5
RH62328,69.8
RH62329,68.7
RH62330,68.1
RH62331,66.3
RH62332,64.3
RH62333,64.5
RH62334,63.5
RH62335,64.1
RH62336,64.3
RH62337,63.6
RH62338,63.2
RH62339,64.2
RH62340,64.6
RH62341,65.8
RH62342,65.3
RH62343,64.5
RH62344,63.9
RH62345,64.7
RH62346,65
RH62347,64.8
RH62348,63.3
RH62349,65.2
RH62350,68.2
RH62351,69.6
RH62352,68.7
RH62353,68.9
RH62354,69.9
RH62355,71.3
RH62356,72
RH62357,72.4
RH62358,73.5
RH62359,75
RH62360,74.8
RH62361,75
RH62362,75.9
RH62363,78.1
RH62364,79.2
RH62365,81.1
RH62366,81.1
RH62367,78.6
RH62368,78
RH62369,79.3
RH62370,80.7
RH62371,81.6
RH62372,81.2
RH62373,80.6
RH62374,80.5
RH62375,80.6
RH62376,81.1
RH62377,81.2
RH62378,81.2
RH62379,81.4
RH62380,81.2
RH62381,81.8
RH62382,81.4
RH62383,81.8
RH62384,84.7
RH62385,88.3
RH62386,89.4
RH62387,88.5
RH62388,86.4
RH62389,84.1
RH62390,83.3
RH62391,83.4
RH62392,83.2
RH62393,82.7
RH62394,82.4
RH62395,82.5
RH62396,82.9
RH62397,82.9
RH62398,83.5
RH62399,84.6
RH62400,85.7
RH62401,86.2
RH62402,86.7
RH62403,87.9
RH62404,88.3
RH62405,88.3
RH62406,88.6
RH62407,89.4
RH62408,89.7
RH62409,89.8
RH62410,90.2
RH62411,90.5
RH62412,90.8
RH62413,91.2
RH62414,91.4
RH62415,91.6
RH62416,91.6
RH62417,91.5
RH62418,91.3
RH62419,91.4
RH62420,91.6
RH62421,91.8
RH62422,92.3
RH62423,92.5
