id_wind_d,nilai_wind_d
WD1686,201.2
WD1687,205.4
WD1688,201.3
WD1689,203.4
WD1690,198.3
WD1691,204.6
WD1692,200.4
WD1693,198.7
WD1694,206.1
WD1695,202.2
WD1696,203.7
WD1697,194.5
WD1698,197.6
WD1699,197.5
WD1700,188
WD1701,198.2
WD1702,204.3
WD1703,197.7
WD1704,189.7
WD1705,198
WD1706,199.4
WD1707,203
WD1708,194.2
WD1709,212.5
WD1710,212.6
WD1711,207.3
WD1712,209.6
WD1713,211.2
WD1714,210.9
WD1715,213.2
WD1716,208.7
WD1717,212.4
WD1718,207.7
WD1719,214.1
WD1720,203.5
WD1721,193.9
WD1722,202.5
WD1723,202.9
WD1724,181
WD1725,173
WD1726,195.6
WD1727,204.1
WD1728,203.9
WD1729,215.5
WD1730,209.8
WD1731,199.6
WD1732,196
WD1733,202.3
WD1734,200.6
WD1735,190.1
WD1736,188.7
WD1737,191
WD1738,203.3
WD1739,212.6
WD1740,209.9
WD1741,208.8
WD1742,214
WD1743,218.2
WD1744,216.3
WD1745,213.6
WD1746,204.7
WD1747,191.5
WD1748,199
WD1749,194
WD1750,199.3
WD1751,197.7
WD1752,204.5
WD1753,200.3
WD1754,196.1
WD1755,199
WD1756,197.4
WD1757,195.4
WD1758,192.4
WD1759,190.9
WD1760,186.9
WD1761,187.1
WD1762,188.2
WD1763,182.8
WD1764,186.5
WD1765,185.9
WD1766,180.8
WD1767,189.4
WD1768,191.5
WD1769,185
WD1770,188.1
WD1771,194.4
WD1772,190.7
WD1773,192
WD1774,196.7
WD1775,207.6
WD1776,207
WD1777,211.7
WD1778,210.8
WD1779,213.8
WD1780,208.3
WD1781,205.1
WD1782,208.4
WD1783,207.2
WD1784,204
WD1785,205.2
WD1786,202.9
WD1787,203
WD1788,198.4
WD1789,200.3
WD1790,199.2
WD1791,198.6
WD1792,197.1
WD1793,197.3
WD1794,199.5
WD1795,201.9
WD1796,203.8
WD1797,203.3
WD1798,202.1
WD1799,203.5
WD1800,202
WD1801,205.5
WD1802,207.5
WD1803,205.3
WD1804,205.3
WD1805,205.4
WD1806,202.4
WD1807,202.3
WD1808,204.4
WD1809,203.5
WD1810,201.1
WD1811,197.3
WD1812,195.8
WD1813,193.7
WD1814,193.6
WD1815,203.3
WD1816,199.4
WD1817,197.8
WD1818,201.1
WD1819,200
WD1820,202.6
WD1821,203.4
WD1822,203.8
WD1823,207.4
WD1824,209.9
WD1825,205.4
WD1826,199.6
WD1827,195.5
WD1828,196.7
WD1829,187.6
WD1830,190.1
WD1831,193.5
WD1832,198.8
WD1833,201.8
WD1834,203.9
WD1835,200.8
WD1836,201.2
WD1837,198.6
WD1838,207.9
WD1839,203.9
WD1840,206.7
WD1841,196.5
WD1842,187
WD1843,206
WD1844,196.7
WD1845,201.7
WD1846,186.9
WD1847,204.7
WD1848,203.9
WD1849,206.6
WD1850,208.6
WD1851,191.8
WD1852,194.4
WD1853,190
WD1854,203.9
WD1855,205
WD1856,209.3
WD1857,208.5
WD1858,199.6
WD1859,184.9
WD1860,146.4
WD1861,183.4
WD1862,181.2
WD1863,195.8
WD1864,150.7
WD1865,202.4
WD1866,189.8
WD1867,167.2
WD1868,163.6
WD1869,107.6
WD1870,112.6
WD1871,110.4
WD1872,107.4
WD1873,124
WD1874,107.8
WD1875,98
WD1876,126
WD1877,100.7
WD1878,120.5
WD1879,106.3
WD1880,109.2
WD1881,97.1
WD1882,98.7
WD1883,114.3
WD1884,100.8
WD1885,101.1
WD1886,109.7
WD1887,90.4
WD1888,95.8
WD1889,82.7
WD1890,80.1
WD1891,84
WD1892,82.2
WD1893,84.9
WD1894,77
WD1895,83.1
WD1896,90.8
WD1897,98
WD1898,111.6
WD1899,119.5
WD1900,118.5
WD1901,117
WD1902,122.6
WD1903,129.1
WD1904,137.5
WD1905,142.2
WD1906,153
WD1907,159.1
WD1908,156.7
WD1909,153.3
WD1910,147.9
WD1911,143.1
WD1912,144.7
WD1913,141.9
WD1914,139.9
WD1915,144
WD1916,153.9
WD1917,159.2
WD1918,161.8
WD1919,151.2
WD1920,142.9
WD1921,152
WD1922,157.3
WD1923,171.2
WD1924,174.4
WD1925,171.2
WD1926,173.1
WD1927,175.3
WD1928,179.9
WD1929,186.9
WD1930,186.6
WD1931,176.1
WD1932,170.6
WD1933,170
WD1934,174.7
WD1935,178.2
WD1936,174.7
WD1937,169.1
WD1938,169.9
WD1939,178.1
WD1940,180.4
WD1941,187.6
WD1942,190.1
WD1943,186.6
WD1944,187.2
WD1945,195.2
WD1946,196.6
WD1947,194.9
WD1948,195.9
WD1949,178.8
WD1950,177.2
WD1951,189.9
WD1952,185.8
WD1953,182.9
WD1954,184.4
WD1955,181.5
WD1956,184.8
WD1957,184.2
WD1958,182.6
WD1959,183.9
WD1960,190
WD1961,189.9
WD1962,193.4
WD1963,190.5
WD1964,189.3
WD1965,184.8
WD1966,179.1
WD1967,187.2
WD1968,187.7
WD1969,173.9
WD1970,160.5
WD1971,169.8
WD1972,168.5
WD1973,161.7
WD1974,155.4
WD1975,149.3
WD1976,151.1
WD1977,154
WD1978,154.3
WD1979,169.7
WD1980,168.4
WD1981,176.2
WD1982,181.6
WD1983,185.4
WD1984,187.5
WD1985,191
WD1986,191.3
WD1987,196.8
WD1988,196.9
WD1989,196.9
WD1990,193.7
WD1991,194.9
WD1992,189.1
WD1993,190.8
WD1994,191
WD1995,201.8
WD1996,195.1
WD1997,196.8
WD1998,201.9
WD1999,206.4
WD2000,199
WD2001,199.6
WD2002,203.6
WD2003,207
WD2004,204.8
WD2005,192.2
WD2006,197.3
WD2007,197.6
WD2008,204
WD2009,206.5
WD2010,194.4
WD2011,193.1
WD2012,206.7
WD2013,208.5
WD2014,203.9
WD2015,185.6
WD2016,173.8
WD2017,157.7
WD2018,124.4
WD2019,99.4
WD2020,92.7
WD2021,106.1
WD2022,82.5
WD2023,98.7
WD2024,103.1
WD2025,105
WD2026,91
WD2027,91.8
WD2028,76.5
WD2029,87
WD2030,77.7
WD2031,82.3
WD2032,91.8
WD2033,101.7
WD2034,101.6
WD2035,82.7
WD2036,79.5
WD2037,89.6
WD2038,90.6
WD2039,94.2
WD2040,82.3
WD2041,85.7
WD2042,86.7
WD2043,83.2
WD2044,76.4
WD2045,79.4
WD2046,81.1
WD2047,88.2
WD2048,85.2
WD2049,66.7
WD2050,48.1
WD2051,16.4
WD2052,20.1
WD2053,19.5
WD2054,16
WD2055,25
WD2056,13.8
WD2057,31.4
WD2058,12.5
WD2059,353
WD2060,345.9
WD2061,340.5
WD2062,316.7
WD2063,304
WD2064,259.4
WD2065,275.2
WD2066,250.9
WD2067,238.7
WD2068,296.5
WD2069,305.5
WD2070,353.6
WD2071,316.9
WD2072,345.5
WD2073,341
WD2074,292.1
WD2075,263.8
WD2076,271.6
WD2077,274.4
WD2078,276.4
WD2079,271.4
WD2080,248
WD2081,262.2
WD2082,270.3
WD2083,216.1
WD2084,208.7
WD2085,227.6
WD2086,225.2
WD2087,233.4
WD2088,225
WD2089,215.5
WD2090,219.1
WD2091,199.4
WD2092,199.7
WD2093,241.9
WD2094,288.8
WD2095,261.7
WD2096,231.8
WD2097,209.9
WD2098,228.2
WD2099,212.4
WD2100,209
WD2101,209.1
WD2102,201.1
WD2103,193.2
WD2104,178
WD2105,185.2
WD2106,191.1
WD2107,184.5
WD2108,174.5
WD2109,174.8
WD2110,176.2
WD2111,163.9
WD2112,184.7
WD2113,177.8
WD2114,180.1
WD2115,176
WD2116,159.8
WD2117,155.9
WD2118,159.1
WD2119,160.6
WD2120,176.2
WD2121,170.3
WD2122,159.9
WD2123,153.1
WD2124,155.9
WD2125,155.2
WD2126,153
WD2127,150.2
WD2128,146.2
WD2129,140.8
WD2130,147.2
WD2131,141.7
WD2132,130.9
WD2133,117.4
WD2134,111.4
WD2135,110.9
WD2136,93.6
WD2137,112.1
WD2138,75.2
WD2139,83.5
WD2140,80.7
WD2141,79.8
WD2142,72.4
WD2143,87.9
WD2144,80.8
WD2145,71.2
WD2146,66.9
WD2147,47.6
WD2148,47.4
WD2149,61.5
WD2150,67.5
WD2151,73.2
WD2152,69.6
WD2153,86
WD2154,74.8
WD2155,88.8
WD2156,80
WD2157,61.6
WD2158,78.7
WD2159,71.6
WD2160,94.1
WD2161,104.1
WD2162,108.2
WD2163,105.6
WD2164,110.5
WD2165,97.2
WD2166,85.5
WD2167,89.2
WD2168,96.7
WD2169,92.6
WD2170,87.7
WD2171,91.6
WD2172,106.9
WD2173,104.5
WD2174,100.4
WD2175,100.2
WD2176,116.4
WD2177,115.5
WD2178,104.1
WD2179,92.2
WD2180,92
WD2181,88.4
WD2182,79.5
WD2183,67.2
WD2184,82.5
WD2185,88.1
WD2186,88.6
WD2187,90.4
WD2188,88.6
WD2189,90.5
WD2190,82.4
WD2191,76.3
WD2192,71.1
WD2193,76
WD2194,85
WD2195,95.6
WD2196,99.8
WD2197,85.8
WD2198,74.6
WD2199,77.6
WD2200,74.8
WD2201,93.7
WD2202,135.1
WD2203,139.1
WD2204,99
WD2205,101.1
WD2206,100.2
WD2207,86.4
WD2208,109.2
WD2209,145.4
WD2210,162.4
WD2211,163
WD2212,208
WD2213,213.4
WD2214,208.3
WD2215,204.2
WD2216,196.5
WD2217,209.9
WD2218,220.2
WD2219,232.7
WD2220,244.7
WD2221,245.7
WD2222,239.7
WD2223,245.5
WD2224,254.2
WD2225,283.5
WD2226,279
WD2227,274.8
WD2228,291.6
WD2229,308.9
WD2230,288.2
WD2231,293.4
WD2232,297.4
WD2233,307.7
WD2234,308.8
WD2235,288.3
WD2236,285.7
WD2237,293
WD2238,287
WD2239,275.7
WD2240,278.4
WD2241,291.2
WD2242,310.7
WD2243,314.8
WD2244,284.1
WD2245,267.1
WD2246,281.6
WD2247,287.1
WD2248,285.9
WD2249,293.8
WD2250,289.4
WD2251,284.7
WD2252,281.4
WD2253,284.1
WD2254,281.9
WD2255,282.1
WD2256,291.7
WD2257,283.3
WD2258,277.6
WD2259,284.6
WD2260,288.7
WD2261,269.5
WD2262,278.5
WD2263,285.7
WD2264,174.9
WD2265,250.9
WD2266,237.2
WD2267,260.3
WD2268,264.7
WD2269,260.5
WD2270,262.3
WD2271,270.6
WD2272,304
WD2273,33.7
WD2274,13.8
WD2275,46.2
WD2276,50.9
WD2277,90.3
WD2278,54.7
WD2279,74.9
WD2280,78.5
WD2281,76.1
WD2282,51.6
WD2283,64.5
WD2284,53
WD2285,86.7
WD2286,88.2
WD2287,38.2
WD2288,66.1
WD2289,72
WD2290,75.7
WD2291,56.1
WD2292,66
WD2293,55.5
WD2294,86.2
WD2295,37.2
WD2296,54.2
WD2297,87
WD2298,65.5
WD2299,79.7
WD2300,113.3
WD2301,70.4
WD2302,23.8
WD2303,35.4
WD2304,75.6
WD2305,94.6
WD2306,53.9
WD2307,12.4
WD2308,93.6
WD2309,98
WD2310,48.9
WD2311,84
WD2312,111.8
WD2313,99.1
WD2314,105.7
WD2315,94.9
WD2316,157.9
WD2317,206.6
WD2318,183.5
WD2319,202.7
WD2320,206.9
WD2321,213.9
WD2322,210.3
WD2323,210.4
WD2324,211.4
WD2325,208.4
WD2326,209.8
WD2327,199
WD2328,197.1
WD2329,203
WD2330,202.4
WD2331,199.4
WD2332,202.7
WD2333,197.7
WD2334,190
WD2335,179
WD2336,179.9
WD2337,174.8
WD2338,174.1
WD2339,182.8
WD2340,177.6
WD2341,170
WD2342,158.7
WD2343,121.9
WD2344,137.4
WD2345,142.4
WD2346,130.3
WD2347,131.1
WD2348,124.3
WD2349,135.6
WD2350,138
WD2351,132.8
WD2352,128
WD2353,131.1
WD2354,128.2
WD2355,130.9
WD2356,149.7
WD2357,129
WD2358,134.3
WD2359,144
WD2360,137.2
WD2361,143
WD2362,165.1
WD2363,194.7
WD2364,177.4
WD2365,160.8
WD2366,189.4
WD2367,259.7
WD2368,232.6
WD2369,176.9
WD2370,147.7
WD2371,170.7
WD2372,202.3
WD2373,176.8
WD2374,175.1
WD2375,168.8
WD2376,184.3
WD2377,203.5
WD2378,180.7
WD2379,168.2
WD2380,173.7
WD2381,44.6
WD2382,232.9
WD2383,167.4
WD2384,129.8
WD2385,109.8
WD2386,135.4
WD2387,188.2
WD2388,159
WD2389,166.8
WD2390,167.5
WD2391,160.8
WD2392,159
WD2393,177.1
WD2394,173.4
WD2395,133.6
WD2396,137
WD2397,186.3
WD2398,159.1
WD2399,136.6
WD2400,140
WD2401,151.9
WD2402,188.5
WD2403,233.4
WD2404,208.5
WD2405,174.6
WD2406,191
WD2407,182.2
WD2408,158.8
WD2409,114
WD2410,105.1
WD2411,87.8
WD2412,85.5
WD2413,114.6
WD2414,116.8
WD2415,165.7
WD2416,145.3
WD2417,183
WD2418,224.7
WD2419,218.2
WD2420,197.1
WD2421,230.1
WD2422,171.9
WD2423,205.9
WD2424,193.8
WD2425,201.4
WD2426,191.5
WD2427,190
WD2428,191.9
WD2429,198.6
WD2430,196.4
WD2431,203.4
WD2432,194
WD2433,189
WD2434,193.5
WD2435,194.6
WD2436,207.1
WD2437,202.7
WD2438,208.8
WD2439,204.6
WD2440,211.4
WD2441,204
WD2442,196.4
WD2443,209.3
WD2444,196
WD2445,197
WD2446,202.3
WD2447,197.8
WD2448,199.8
WD2449,193.9
WD2450,195.2
WD2451,202
WD2452,201.4
WD2453,187.3
WD2454,189.9
WD2455,168.6
WD2456,180.6
WD2457,195.9
WD2458,188.4
WD2459,190.8
WD2460,185.5
WD2461,184.3
WD2462,181.1
WD2463,177.3
WD2464,180.4
WD2465,173.2
WD2466,179
WD2467,191.3
WD2468,198.5
WD2469,185.4
WD2470,180.9
WD2471,178
WD2472,173.7
WD2473,177.2
WD2474,174.3
WD2475,174.1
WD2476,168.1
WD2477,171.2
WD2478,176.3
WD2479,172.6
WD2480,175
WD2481,177.8
WD2482,182.8
WD2483,195.5
WD2484,199.6
WD2485,202.2
WD2486,201.4
WD2487,200.8
WD2488,203.9
WD2489,208.7
WD2490,212.3
WD2491,210.6
WD2492,206.3
WD2493,203.2
WD2494,200.2
WD2495,197.2
WD2496,196
WD2497,195.5
WD2498,204.1
WD2499,197.4
WD2500,197.8
WD2501,197.5
WD2502,209.9
WD2503,218.7
WD2504,212.3
WD2505,201.5
WD2506,209.9
WD2507,210.1
WD2508,203.8
WD2509,211.4
WD2510,213.4
WD2511,205.9
WD2512,209.7
WD2513,199.2
WD2514,207.4
WD2515,206.5
WD2516,211.4
WD2517,213.5
WD2518,222.3
WD2519,275.8
WD2520,286.2
WD2521,285.2
WD2522,290.2
WD2523,292.9
WD2524,275.1
WD2525,286.8
WD2526,330.2
WD2527,353.7
WD2528,357.2
WD2529,355.2
WD2530,358.5
WD2531,350.7
WD2532,20.2
WD2533,354.5
WD2534,351.4
WD2535,358.3
WD2536,349.4
WD2537,355.3
WD2538,6.6
WD2539,347
WD2540,341.1
WD2541,311.2
WD2542,354.6
WD2543,30.5
WD2544,2.7
WD2545,345.2
WD2546,24.9
WD2547,35.3
WD2548,22.7
WD2549,76.9
WD2550,166.6
WD2551,194
WD2552,201.6
WD2553,51.3
WD2554,61.1
WD2555,22.5
WD2556,6.8
WD2557,3.1
WD2558,204.5
WD2559,205.5
WD2560,193.3
WD2561,199.8
WD2562,207.1
WD2563,204.5
WD2564,200.7
WD2565,209.4
WD2566,204.4
WD2567,200.7
WD2568,201.1
WD2569,195.8
WD2570,176.2
WD2571,191.6
WD2572,185.7
WD2573,189.6
WD2574,166.1
WD2575,183.1
WD2576,184.3
WD2577,191.2
WD2578,194.6
WD2579,208.2
WD2580,201.2
WD2581,205.2
WD2582,204.5
WD2583,198.9
WD2584,208.8
WD2585,209.9
WD2586,192.3
WD2587,200.5
WD2588,206
WD2589,202.7
WD2590,207.8
WD2591,195.6
WD2592,206.4
WD2593,192.6
WD2594,203.2
WD2595,203
WD2596,204
WD2597,196.7
WD2598,198
WD2599,200.3
WD2600,190.1
WD2601,195.6
WD2602,198.9
WD2603,198.9
WD2604,198.7
WD2605,195.6
WD2606,193.7
WD2607,189
WD2608,185.4
WD2609,180.2
WD2610,183
WD2611,180
WD2612,184.1
WD2613,188
WD2614,186.4
WD2615,186.5
WD2616,191.6
WD2617,186.3
WD2618,186.8
WD2619,174
WD2620,176.8
WD2621,175.2
WD2622,170.3
WD2623,172.8
WD2624,177.2
WD2625,175.2
WD2626,170.5
WD2627,169.6
WD2628,177.3
WD2629,186.5
WD2630,186.7
WD2631,191.9
WD2632,182.1
WD2633,175.2
WD2634,178.7
WD2635,177.6
WD2636,182.2
WD2637,186.7
WD2638,198
WD2639,198.3
WD2640,201.6
WD2641,206.9
WD2642,207.2
WD2643,204
WD2644,200.8
WD2645,198.6
WD2646,193.2
WD2647,175.7
WD2648,169.7
WD2649,166.3
WD2650,177
WD2651,190.7
WD2652,196.8
WD2653,188.8
WD2654,183
WD2655,202.8
WD2656,204.5
WD2657,192.2
WD2658,193.7
WD2659,203.3
WD2660,201.8
WD2661,201.6
WD2662,196
WD2663,195.7
WD2664,191.5
WD2665,185.7
WD2666,185.4
WD2667,178.9
WD2668,188.7
WD2669,189.4
WD2670,192.3
WD2671,199.1
WD2672,209.2
WD2673,210.6
WD2674,219.7
WD2675,218.9
WD2676,211
WD2677,206.4
WD2678,203.5
WD2679,221.5
WD2680,214.7
WD2681,212.1
WD2682,205.9
WD2683,202.1
WD2684,198.5
WD2685,200.3
WD2686,207.4
WD2687,213.8
WD2688,207.6
WD2689,206.3
WD2690,198.7
WD2691,199.8
WD2692,200.9
WD2693,205.7
WD2694,210.6
WD2695,203.9
WD2696,208.2
WD2697,203.9
WD2698,202.1
WD2699,205.4
WD2700,204.8
WD2701,207.4
WD2702,203.9
WD2703,208.7
WD2704,201.6
WD2705,203.6
WD2706,196.5
WD2707,191.8
WD2708,196.3
WD2709,200.1
WD2710,200.1
WD2711,196.7
WD2712,194.1
WD2713,196.3
WD2714,201.5
WD2715,196.7
WD2716,199.8
WD2717,191.8
WD2718,193.9
WD2719,195.4
WD2720,198.1
WD2721,197
WD2722,198
WD2723,196.6
WD2724,191.3
WD2725,192.2
WD2726,189.5
WD2727,188
WD2728,191.3
WD2729,183.9
WD2730,195
WD2731,188.8
WD2732,205.7
WD2733,191.8
WD2734,195.2
WD2735,214.2
WD2736,182.4
WD2737,198.8
WD2738,209.9
WD2739,208.5
WD2740,207.1
WD2741,203.2
WD2742,198.4
WD2743,196.7
WD2744,192
WD2745,194.8
WD2746,194.3
WD2747,190.8
WD2748,190.5
WD2749,197.6
WD2750,197.8
WD2751,196.7
WD2752,195.8
WD2753,199.1
WD2754,186.9
WD2755,196.2
WD2756,192.7
WD2757,194.8
WD2758,192.7
WD2759,200.6
WD2760,195.4
WD2761,189
WD2762,190.9
WD2763,189
WD2764,192.1
WD2765,189.5
WD2766,187.9
WD2767,185.4
WD2768,186.6
WD2769,185.4
WD2770,189.4
WD2771,189.2
WD2772,188.2
WD2773,189.3
WD2774,190.7
WD2775,189.4
WD2776,186.7
WD2777,190.3
WD2778,195.8
WD2779,194.2
WD2780,195.5
WD2781,195
WD2782,190.5
WD2783,185
WD2784,182.8
WD2785,184.4
WD2786,182.1
WD2787,182
WD2788,188.4
WD2789,195.2
WD2790,194.2
WD2791,193.1
WD2792,191.3
WD2793,198.7
WD2794,204.6
WD2795,208
WD2796,204.7
WD2797,203.1
WD2798,200.1
WD2799,204
WD2800,203.9
WD2801,202.6
WD2802,204.8
WD2803,206.3
WD2804,199.2
WD2805,201.6
WD2806,204.9
WD2807,202.7
WD2808,198.4
WD2809,207.6
WD2810,209.4
WD2811,209.3
WD2812,209
WD2813,207
WD2814,203.8
WD2815,205.2
WD2816,203.3
WD2817,206.1
WD2818,204.8
WD2819,203.6
WD2820,202.2
WD2821,199.3
WD2822,200.3
WD2823,197.1
WD2824,197.2
WD2825,197.9
WD2826,202.2
WD2827,203.8
WD2828,194.9
WD2829,197.3
WD2830,199.3
WD2831,200.6
WD2832,199.8
WD2833,202
WD2834,195
WD2835,191.8
WD2836,197.7
WD2837,190.8
WD2838,189.4
WD2839,189.6
WD2840,189.5
WD2841,193.3
WD2842,196
WD2843,195.1
WD2844,192.4
WD2845,198.3
WD2846,199.1
WD2847,197.7
WD2848,203.8
WD2849,203
WD2850,197.9
WD2851,198.4
WD2852,196.2
WD2853,201
WD2854,204.3
WD2855,202.1
WD2856,207.9
WD2857,211.6
WD2858,198.8
WD2859,198.3
WD2860,208.8
WD2861,202.7
WD2862,195
WD2863,197.5
WD2864,197.7
WD2865,203.3
WD2866,203
WD2867,196.7
WD2868,196.6
WD2869,195.2
WD2870,201.5
WD2871,193.2
WD2872,193.6
WD2873,193.6
WD2874,196.9
WD2875,203.6
WD2876,200.4
WD2877,195.6
WD2878,207.2
WD2879,194.7
WD2880,203.2
WD2881,205.3
WD2882,192.1
WD2883,203.2
WD2884,197.1
WD2885,200.6
WD2886,192.2
WD2887,191.7
WD2888,185.3
WD2889,196.2
WD2890,198
WD2891,193.8
WD2892,196.1
WD2893,191.3
WD2894,192.4
WD2895,188.8
WD2896,195.8
WD2897,187.8
WD2898,185.7
WD2899,195.3
WD2900,195.8
WD2901,200.8
WD2902,197.4
WD2903,187.3
WD2904,190.6
WD2905,189.6
WD2906,194.2
WD2907,191.2
WD2908,186.8
WD2909,186.5
WD2910,189.7
WD2911,185.6
WD2912,180.8
WD2913,183.4
WD2914,181.8
WD2915,187.1
WD2916,194.4
WD2917,201.1
WD2918,198
WD2919,194.7
WD2920,192.2
WD2921,191.2
WD2922,186.7
WD2923,192.3
WD2924,192.7
WD2925,196.6
WD2926,202.4
WD2927,200.7
WD2928,198.5
WD2929,199.1
WD2930,196.4
WD2931,199
WD2932,202.3
WD2933,202.1
WD2934,203.9
WD2935,200.1
WD2936,195.6
WD2937,192.6
WD2938,197.9
WD2939,198.1
WD2940,198.2
WD2941,195.2
WD2942,195.7
WD2943,195.2
WD2944,199.5
WD2945,198.8
WD2946,205.5
WD2947,207.7
WD2948,209.6
WD2949,204.6
WD2950,201.8
WD2951,200.3
WD2952,201.8
WD2953,199.6
WD2954,199.7
WD2955,202.6
WD2956,205.8
WD2957,207.8
WD2958,210.6
WD2959,213.4
WD2960,212.8
WD2961,209.3
WD2962,208.9
WD2963,208.8
WD2964,210.6
WD2965,212.1
WD2966,215.1
WD2967,208.3
WD2968,205.1
WD2969,204.5
WD2970,204.4
WD2971,209
WD2972,206.3
WD2973,200.6
WD2974,199.4
WD2975,198
WD2976,194.5
WD2977,194
WD2978,196.4
WD2979,195.9
WD2980,201.9
WD2981,205.7
WD2982,206
WD2983,205.1
WD2984,209.5
WD2985,210.3
WD2986,205.8
WD2987,200.9
WD2988,196.6
WD2989,200.4
WD2990,204.4
WD2991,203
WD2992,192.1
WD2993,195.4
WD2994,197.4
WD2995,198.6
WD2996,199.2
WD2997,194.5
WD2998,197.6
WD2999,199.2
WD3000,197.4
WD3001,197.4
WD3002,198
WD3003,188.2
WD3004,186.4
WD3005,190.7
WD3006,188.3
WD3007,204.4
WD3008,191.7
WD3009,197.5
WD3010,200.6
WD3011,203
WD3012,187.9
WD3013,207.1
WD3014,202.2
WD3015,206
WD3016,187.4
WD3017,195.1
WD3018,194.1
WD3019,191.6
WD3020,188.3
WD3021,184.6
WD3022,188.9
WD3023,188.4
WD3024,180.5
WD3025,181.1
WD3026,175.3
WD3027,167.9
WD3028,163.3
WD3029,104.7
WD3030,115.1
WD3031,117.7
WD3032,88.3
WD3033,95.1
WD3034,108.1
WD3035,110.3
WD3036,135.7
WD3037,143.6
WD3038,154.4
WD3039,188.8
WD3040,183.2
WD3041,195.2
WD3042,185.9
WD3043,192.2
WD3044,191.7
WD3045,185.6
WD3046,179.8
WD3047,178
WD3048,182.6
WD3049,185.4
WD3050,179
WD3051,179.8
WD3052,180.8
WD3053,185.8
WD3054,178.6
WD3055,182.7
WD3056,185
WD3057,192.1
WD3058,197
WD3059,200
WD3060,180.4
WD3061,176.7
WD3062,165.8
WD3063,165.8
WD3064,172.8
WD3065,177.7
WD3066,184.2
WD3067,184.9
WD3068,177.3
WD3069,175.5
WD3070,177.4
WD3071,174
WD3072,171.8
WD3073,174.7
WD3074,178.1
WD3075,185.6
WD3076,185.9
WD3077,190.4
WD3078,195
WD3079,196.7
WD3080,193.5
WD3081,187.3
WD3082,192.9
WD3083,189.8
WD3084,189.1
WD3085,191.1
WD3086,187.4
WD3087,192.5
WD3088,195.4
WD3089,191.2
WD3090,197.7
WD3091,211.4
WD3092,220.4
WD3093,208.6
WD3094,212
WD3095,216.5
WD3096,213
WD3097,211.9
WD3098,213.6
WD3099,214.9
WD3100,215.5
WD3101,210.6
WD3102,209.6
WD3103,206.6
WD3104,208.7
WD3105,205.4
WD3106,200.5
WD3107,202.7
WD3108,206.3
WD3109,208.7
WD3110,199.6
WD3111,166.6
WD3112,159.9
WD3113,198.5
WD3114,197.8
WD3115,192.9
WD3116,185
WD3117,176.6
WD3118,157.7
WD3119,149.8
WD3120,173.1
WD3121,161.8
WD3122,86.3
WD3123,91.3
WD3124,139.8
WD3125,92.9
WD3126,148.9
WD3127,176.7
WD3128,197.4
WD3129,207.6
WD3130,234.8
WD3131,234.8
WD3132,239.3
WD3133,238.9
WD3134,246.8
WD3135,266.5
WD3136,268.5
WD3137,244.9
WD3138,270.6
WD3139,270
WD3140,268.8
WD3141,305.1
WD3142,58.1
WD3143,92.5
WD3144,121.9
WD3145,115.5
WD3146,115
WD3147,124.1
WD3148,125
WD3149,133.4
WD3150,134.7
WD3151,117.3
WD3152,136.7
WD3153,86.6
WD3154,89
WD3155,101.6
WD3156,109.9
WD3157,95.7
WD3158,103.1
WD3159,130.6
WD3160,162.3
WD3161,178.2
WD3162,157.1
WD3163,115.2
WD3164,98.6
WD3165,113.6
WD3166,144.8
WD3167,112.1
WD3168,111.9
WD3169,112.7
WD3170,110.9
WD3171,117.9
WD3172,109.8
WD3173,112.6
WD3174,149.5
WD3175,154.4
WD3176,168.8
WD3177,172.5
WD3178,167.9
WD3179,171.3
WD3180,169.9
WD3181,180
WD3182,189.4
WD3183,203.8
WD3184,201.1
WD3185,199.1
WD3186,197.2
WD3187,194.1
WD3188,189.4
WD3189,188.7
WD3190,185.8
WD3191,179.5
WD3192,186.2
WD3193,188.8
WD3194,192.6
WD3195,179.6
WD3196,175.2
WD3197,182
WD3198,185.9
WD3199,183.1
WD3200,183.1
WD3201,182.2
WD3202,177
WD3203,177.1
WD3204,166.1
WD3205,157.8
WD3206,155.3
WD3207,127.6
WD3208,112.7
WD3209,108
WD3210,116.2
WD3211,135.3
WD3212,135.5
WD3213,142.8
WD3214,153.2
WD3215,168.9
WD3216,172.5
WD3217,174.4
WD3218,178
WD3219,177.4
WD3220,174.3
WD3221,177
WD3222,215
WD3223,204.4
WD3224,185.8
WD3225,172.6
WD3226,157
WD3227,156.1
WD3228,151.4
WD3229,134.7
WD3230,149.1
WD3231,167.3
WD3232,188.9
WD3233,205.3
WD3234,205.8
WD3235,197.5
WD3236,198
WD3237,198
WD3238,191.6
WD3239,197.2
WD3240,196.7
WD3241,211.9
WD3242,202
WD3243,212.5
WD3244,231.6
WD3245,171.6
WD3246,165.4
WD3247,202.1
WD3248,219.1
WD3249,206.7
WD3250,221.5
WD3251,223.1
WD3252,192
WD3253,83
WD3254,120.3
WD3255,133
WD3256,154.1
WD3257,123.8
WD3258,166.4
WD3259,194.1
WD3260,203.8
WD3261,206.4
WD3262,209.5
WD3263,210.8
WD3264,228
WD3265,222.7
WD3266,217.6
WD3267,216
WD3268,201.6
WD3269,193.3
WD3270,211.3
WD3271,234
WD3272,223.3
WD3273,218.9
WD3274,213
WD3275,206
WD3276,205.8
WD3277,199.9
WD3278,205.8
WD3279,201.3
