id_sun_r,nilai_sun_r
SR32725,1
SR32726,0.9
SR32727,0.7
SR32728,0.8
SR32729,0.7
SR32730,0.8
SR32731,0.6
SR32732,1.1
SR32733,1.2
SR32734,0.7
SR32735,0.8
SR32736,0.9
SR32737,0.6
SR32738,0.6
SR32739,0.4
SR32740,0.6
SR32741,0.7
SR32742,1
SR32743,0.7
SR32744,0.6
SR32745,0.7
SR32746,0.9
SR32747,0.7
SR32748,0.6
SR32749,0.6
SR32750,0.5
SR32751,0.6
SR32752,0.5
SR32753,0.4
SR32754,0.9
SR32755,0.6
SR32756,0.7
SR32757,0.7
SR32758,0.7
SR32759,0.8
SR32760,0.7
SR32761,0.6
SR32762,0.6
SR32763,0.8
SR32764,0.9
SR32765,0.8
SR32766,0.6
SR32767,0.6
SR32768,0.6
SR32769,0.5
SR32770,0.8
SR32771,0.7
SR32772,0.4
SR32773,0.5
SR32774,0.6
SR32775,0.5
SR32776,1
SR32777,4.1
SR32778,18.1
SR32779,33.3
SR32780,45.7
SR32781,82.5
SR32782,100.2
SR32783,104.1
SR32784,153
SR32785,222.9
SR32786,268.1
SR32787,309.9
SR32788,358.8
SR32789,338.2
SR32790,417.3
SR32791,439.3
SR32792,428.3
SR32793,536.7
SR32794,604.4
SR32795,703.4
SR32796,523.6
SR32797,694.8
SR32798,835.1
SR32799,833.7
SR32800,860.8
SR32801,856.7
SR32802,883.5
SR32803,911.6
SR32804,793.4
SR32805,905.5
SR32806,970.9
SR32807,971.7
SR32808,867.5
SR32809,974.9
SR32810,966.5
SR32811,1059.6
SR32812,1093.4
SR32813,1066.7
SR32814,1032
SR32815,1001.3
SR32816,986.8
SR32817,1011.8
SR32818,389.6
SR32819,920.9
SR32820,837
SR32821,329.4
SR32822,536.8
SR32823,965.2
SR32824,981.6
SR32825,881.4
SR32826,330.1
SR32827,530.6
SR32828,864.9
SR32829,703.2
SR32830,563.4
SR32831,198.5
SR32832,178.9
SR32833,131.1
SR32834,143
SR32835,156.1
SR32836,161.5
SR32837,173.2
SR32838,194.2
SR32839,171.4
SR32840,138.4
SR32841,106.6
SR32842,88.5
SR32843,85.7
SR32844,76.6
SR32845,57.5
SR32846,34.8
SR32847,18.9
SR32848,6.4
SR32849,1.1
SR32850,0.6
SR32851,0.5
SR32852,0.6
SR32853,0.6
SR32854,0.8
SR32855,0.6
SR32856,0.8
SR32857,0.7
SR32858,0.8
SR32859,1
SR32860,1
SR32861,0.7
SR32862,0.8
SR32863,0.7
SR32864,0.8
SR32865,0.7
SR32866,0.7
SR32867,0.7
SR32868,0.7
SR32869,0.7
SR32870,1.1
SR32871,0.9
SR32872,0.7
SR32873,0.5
SR32874,0.9
SR32875,0.8
SR32876,1.2
SR32877,0.6
SR32878,0.6
SR32879,0.6
SR32880,0.6
SR32881,0.5
SR32882,0.8
SR32883,0.6
SR32884,1
SR32885,0.7
SR32886,0.5
SR32887,0.8
SR32888,0.8
SR32889,1.1
SR32890,1.3
SR32891,0.6
SR32892,0.7
SR32893,0.8
SR32894,0.9
SR32895,1
SR32896,0.5
SR32897,0.8
SR32898,0.9
SR32899,1
SR32900,1
SR32901,0.7
SR32902,0.6
SR32903,0.5
SR32904,0.5
SR32905,0.5
SR32906,0.7
SR32907,0.7
SR32908,0.7
SR32909,0.6
SR32910,0.6
SR32911,0.8
SR32912,0.6
SR32913,0.8
SR32914,0.8
SR32915,0.6
SR32916,0.7
SR32917,0.9
SR32918,0.9
SR32919,0.7
SR32920,1.2
SR32921,2.1
SR32922,14.8
SR32923,33.8
SR32924,58.5
SR32925,80.4
SR32926,103.8
SR32927,196.2
SR32928,228.8
SR32929,217.8
SR32930,227.1
SR32931,326.9
SR32932,404.5
SR32933,428.3
SR32934,501.3
SR32935,571.4
SR32936,516.8
SR32937,502.8
SR32938,557.9
SR32939,458.8
SR32940,411
SR32941,375.3
SR32942,236.7
SR32943,236.7
SR32944,220.2
SR32945,305.9
SR32946,264.1
SR32947,473.6
SR32948,679.9
SR32949,830.1
SR32950,762.2
SR32951,528.6
SR32952,698.2
SR32953,808.7
SR32954,954
SR32955,566.1
SR32956,331.3
SR32957,557.8
SR32958,532.7
SR32959,795.2
SR32960,1109.6
SR32961,1126.8
SR32962,1091.8
SR32963,1001.7
SR32964,628.2
SR32965,972.4
SR32966,949.1
SR32967,1023.4
SR32968,1055.1
SR32969,1051.4
SR32970,469.4
SR32971,225.7
SR32972,493.1
SR32973,542.8
SR32974,580.7
SR32975,758.8
SR32976,774.2
SR32977,350.3
SR32978,240.3
SR32979,171.3
SR32980,184.2
SR32981,231.7
SR32982,265.8
SR32983,238.1
SR32984,203.2
SR32985,117.8
SR32986,84
SR32987,63.4
SR32988,44.7
SR32989,29.7
SR32990,13.5
SR32991,4.8
SR32992,1
SR32993,0.7
SR32994,0.7
SR32995,0.7
SR32996,0.7
SR32997,0.8
SR32998,1
SR32999,0.7
SR33000,0.7
SR33001,0.5
SR33002,0.7
SR33003,0.6
SR33004,0.9
SR33005,0.7
SR33006,0.6
SR33007,0.7
SR33008,0.7
SR33009,0.8
SR33010,0.7
SR33011,0.9
SR33012,0.7
SR33013,0.5
SR33014,0.5
SR33015,0.7
SR33016,0.8
SR33017,0.7
SR33018,0.9
SR33019,0.9
SR33020,1.1
SR33021,0.8
SR33022,0.6
SR33023,0.8
SR33024,0.9
SR33025,0.8
SR33026,0.9
SR33027,0.5
SR33028,0.7
SR33029,0.5
SR33030,0.7
SR33031,0.7
SR33032,0.6
SR33033,0.6
SR33034,0.6
SR33035,0.5
SR33036,0.3
SR33037,0.6
SR33038,0.4
SR33039,0.7
SR33040,0.6
SR33041,0.6
SR33042,0.6
SR33043,0.8
SR33044,0.7
SR33045,0.9
SR33046,0.7
SR33047,0.8
SR33048,0.6
SR33049,0.7
SR33050,0.8
SR33051,0.4
SR33052,0.7
SR33053,0.9
SR33054,0.7
SR33055,0.8
SR33056,0.8
SR33057,0.8
SR33058,0.7
SR33059,0.5
SR33060,0.8
SR33061,0.7
SR33062,0.7
SR33063,0.6
SR33064,0.8
SR33065,2.4
SR33066,12.1
SR33067,30
SR33068,51.3
SR33069,85.1
SR33070,131.4
SR33071,172.5
SR33072,198.7
SR33073,237.7
SR33074,296.3
SR33075,341.9
SR33076,387.1
SR33077,421.6
SR33078,437.9
SR33079,491.2
SR33080,557
SR33081,570.8
SR33082,596
SR33083,614.3
SR33084,621.8
SR33085,629.5
SR33086,699.5
SR33087,769
SR33088,510.8
SR33089,877.5
SR33090,900.6
SR33091,884.9
SR33092,878.4
SR33093,494.5
SR33094,543.9
SR33095,609.9
SR33096,988.9
SR33097,666.5
SR33098,949.2
SR33099,895.2
SR33100,325.5
SR33101,260
SR33102,306.3
SR33103,497.8
SR33104,333.6
SR33105,513.8
SR33106,730.1
SR33107,834.2
SR33108,627.2
SR33109,314.8
SR33110,178.1
SR33111,215.7
SR33112,243.1
SR33113,213.4
SR33114,197.8
SR33115,176.5
SR33116,161.8
SR33117,155.2
SR33118,152
SR33119,144.6
SR33120,133
SR33121,121.6
SR33122,111.2
SR33123,103
SR33124,96.1
SR33125,90.4
SR33126,86.3
SR33127,80.2
SR33128,75.2
SR33129,64.9
SR33130,54.7
SR33131,45.2
SR33132,35.7
SR33133,26.8
SR33134,18.7
SR33135,10.9
SR33136,3.5
SR33137,0.5
SR33138,0.6
SR33139,0.6
SR33140,0.9
SR33141,0.7
SR33142,0.6
SR33143,0.6
SR33144,1
SR33145,0.7
SR33146,0.7
SR33147,0.7
SR33148,0.9
SR33149,0.7
SR33150,0.8
SR33151,0.9
SR33152,0.6
SR33153,0.6
SR33154,0.7
SR33155,0.7
SR33156,0.7
SR33157,0.9
SR33158,0.8
SR33159,0.7
SR33160,0.9
SR33161,0.9
SR33162,0.6
SR33163,0.7
SR33164,0.9
SR33165,0.7
SR33166,0.7
SR33167,0.4
SR33168,0.9
SR33169,0.7
SR33170,0.6
SR33171,0.8
SR33172,0.7
SR33173,0.7
SR33174,0.6
SR33175,0.6
SR33176,1
SR33177,1.2
SR33178,0.9
SR33179,0.8
SR33180,0.7
SR33181,0.8
SR33182,0.9
SR33183,0.8
SR33184,0.7
SR33185,0.6
SR33186,0.7
SR33187,0.9
SR33188,0.8
SR33189,0.8
SR33190,0.5
SR33191,0.7
SR33192,0.7
SR33193,0.8
SR33194,0.7
SR33195,0.7
SR33196,0.7
SR33197,0.7
SR33198,0.7
SR33199,0.7
SR33200,0.8
SR33201,0.7
SR33202,0.7
SR33203,0.8
SR33204,0.7
SR33205,0.6
SR33206,0.7
SR33207,0.8
SR33208,1
SR33209,2.2
SR33210,10.5
SR33211,21.5
SR33212,30.7
SR33213,40.4
SR33214,50.5
SR33215,62.7
SR33216,86
SR33217,140.5
SR33218,223.8
SR33219,290.7
SR33220,357.6
SR33221,413.2
SR33222,407.1
SR33223,388.2
SR33224,550.3
SR33225,597.5
SR33226,609.1
SR33227,556.9
SR33228,545.7
SR33229,598.4
SR33230,759.5
SR33231,678.1
SR33232,503.1
SR33233,608.3
SR33234,487.2
SR33235,728.5
SR33236,810.2
SR33237,465.3
SR33238,706.6
SR33239,697.8
SR33240,667.4
SR33241,807
SR33242,681.8
SR33243,671.4
SR33244,703.7
SR33245,649.9
SR33246,691.8
SR33247,808.9
SR33248,821.9
SR33249,852.7
SR33250,802.8
SR33251,824.9
SR33252,534.3
SR33253,725.5
SR33254,777
SR33255,539.8
SR33256,527.6
SR33257,459.5
SR33258,549.7
SR33259,567.1
SR33260,387.4
SR33261,329.7
SR33262,329.2
SR33263,364.6
SR33264,411.3
SR33265,432.5
SR33266,405.6
SR33267,379.3
SR33268,150.5
SR33269,195.4
SR33270,135
SR33271,125.4
SR33272,137.4
SR33273,81.4
SR33274,49.1
SR33275,27.9
SR33276,25.2
SR33277,21
SR33278,16.3
SR33279,8.7
SR33280,2.5
SR33281,0.7
SR33282,0.4
SR33283,0.9
SR33284,0.5
SR33285,0.6
SR33286,0.6
SR33287,0.6
SR33288,0.6
SR33289,0.7
SR33290,0.7
SR33291,0.5
SR33292,0.5
SR33293,0.7
SR33294,0.5
SR33295,0.5
SR33296,0.9
SR33297,0.6
SR33298,0.5
SR33299,0.8
SR33300,1
SR33301,0.5
SR33302,0.5
SR33303,0.8
SR33304,0.8
SR33305,0.7
SR33306,0.6
SR33307,0.8
SR33308,0.8
SR33309,1
SR33310,0.6
SR33311,0.5
SR33312,0.9
SR33313,1
SR33314,0.5
SR33315,0.7
SR33316,0.6
SR33317,0.6
SR33318,0.6
SR33319,0.6
SR33320,0.7
SR33321,0.7
SR33322,0.7
SR33323,0.7
SR33324,0.5
SR33325,0.7
SR33326,0.7
SR33327,0.7
SR33328,0.8
SR33329,0.7
SR33330,0.8
SR33331,0.6
SR33332,0.7
SR33333,0.6
SR33334,0.8
SR33335,0.9
SR33336,0.7
SR33337,0.7
SR33338,0.8
SR33339,0.8
SR33340,0.8
SR33341,0.6
SR33342,0.8
SR33343,0.8
SR33344,0.7
SR33345,0.7
SR33346,0.9
SR33347,0.9
SR33348,0.6
SR33349,0.7
SR33350,0.8
SR33351,0.9
SR33352,0.9
SR33353,2
SR33354,9.8
SR33355,21.8
SR33356,33.9
SR33357,46.9
SR33358,61.4
SR33359,70.9
SR33360,104.8
SR33361,148.8
SR33362,207.1
SR33363,249.4
SR33364,250.8
SR33365,232.8
SR33366,263
SR33367,229.7
SR33368,197.5
SR33369,183.7
SR33370,195.4
SR33371,199.9
SR33372,195.3
SR33373,193.4
SR33374,201.7
SR33375,202.5
SR33376,206.3
SR33377,173.2
SR33378,111.2
SR33379,137
SR33380,147.1
SR33381,160.4
SR33382,163.9
SR33383,185.4
SR33384,202.1
SR33385,248.2
SR33386,293
SR33387,336.9
SR33388,383.4
SR33389,456.6
SR33390,560.9
SR33391,572
SR33392,493.7
SR33393,266.7
SR33394,181.1
SR33395,250.7
SR33396,273.8
SR33397,279.1
SR33398,260.3
SR33399,215.5
SR33400,194.6
SR33401,175
SR33402,170.4
SR33403,168.6
SR33404,163.5
SR33405,152.4
SR33406,138.7
SR33407,124.6
SR33408,119.1
SR33409,115.4
SR33410,114.2
SR33411,115
SR33412,114.6
SR33413,111.7
SR33414,108.8
SR33415,101.4
SR33416,94
SR33417,86.7
SR33418,78.4
SR33419,69.1
SR33420,59.3
SR33421,45.3
SR33422,27.5
SR33423,12.6
SR33424,2.7
SR33425,0.6
SR33426,0.5
SR33427,0.5
SR33428,0.7
SR33429,0.5
SR33430,0.5
SR33431,0.5
SR33432,0.6
SR33433,0.8
SR33434,0.9
SR33435,0.6
SR33436,0.6
SR33437,0.5
SR33438,0.7
SR33439,0.8
SR33440,0.7
SR33441,0.7
SR33442,0.9
SR33443,0.7
SR33444,0.7
SR33445,0.6
SR33446,0.8
SR33447,0.7
SR33448,0.9
SR33449,0.8
SR33450,1.1
SR33451,0.7
SR33452,0.7
SR33453,0.5
SR33454,0.5
SR33455,0.5
SR33456,0.8
SR33457,0.5
SR33458,0.8
SR33459,1.3
SR33460,0.8
SR33461,1
SR33462,1
SR33463,0.9
SR33464,1
SR33465,0.7
SR33466,0.9
SR33467,1
SR33468,0.8
SR33469,0.5
SR33470,0.5
SR33471,0.5
SR33472,0.6
SR33473,0.7
SR33474,0.6
SR33475,0.9
SR33476,0.7
SR33477,0.8
SR33478,0.7
SR33479,0.9
SR33480,0.8
SR33481,0.8
SR33482,0.7
SR33483,0.8
SR33484,0.6
SR33485,1
SR33486,0.8
SR33487,0.9
SR33488,0.8
SR33489,0.9
SR33490,1.2
SR33491,1.5
SR33492,0.9
SR33493,1.1
SR33494,1
SR33495,0.6
SR33496,1
SR33497,1.7
SR33498,8.6
SR33499,19.6
SR33500,29.4
SR33501,35.9
SR33502,49.5
SR33503,55.3
SR33504,61.2
SR33505,59.2
SR33506,62.1
SR33507,67.4
SR33508,65.2
SR33509,69.4
SR33510,107.4
SR33511,107
SR33512,91
SR33513,132.2
SR33514,159.6
SR33515,263.5
SR33516,327.7
SR33517,363.2
SR33518,437.6
SR33519,575.4
SR33520,499.5
SR33521,418.8
SR33522,286.3
SR33523,288.7
SR33524,369.8
SR33525,263
SR33526,432.6
SR33527,378.5
SR33528,380.6
SR33529,394.5
SR33530,391.9
SR33531,274.1
SR33532,173.6
SR33533,316.9
SR33534,374.8
SR33535,291.8
SR33536,257.4
SR33537,311.5
SR33538,296.7
SR33539,286.7
SR33540,289.6
SR33541,271.2
SR33542,237
SR33543,221.9
SR33544,217.8
SR33545,201.1
SR33546,172.8
SR33547,152.3
SR33548,144.2
SR33549,107.2
SR33550,51.1
SR33551,45.4
SR33552,62.6
SR33553,35.2
SR33554,31.2
SR33555,18.4
SR33556,18.8
SR33557,21.2
SR33558,25.5
SR33559,38.2
SR33560,57.4
SR33561,61.3
SR33562,53.8
SR33563,44.4
SR33564,36.3
SR33565,29.4
SR33566,22.2
SR33567,13.9
SR33568,4.5
SR33569,1.2
SR33570,0.7
SR33571,0.8
SR33572,0.8
SR33573,0.8
SR33574,0.6
SR33575,0.8
SR33576,0.8
SR33577,0.8
SR33578,0.8
SR33579,0.9
SR33580,0.8
SR33581,0.8
SR33582,0.7
SR33583,0.8
SR33584,0.8
SR33585,0.8
SR33586,0.8
SR33587,0.9
SR33588,0.8
SR33589,0.8
SR33590,0.7
SR33591,0.8
SR33592,0.8
SR33593,0.7
SR33594,0.8
SR33595,0.8
SR33596,0.7
SR33597,0.9
SR33598,0.8
SR33599,0.9
SR33600,0.9
SR33601,0.8
SR33602,0.7
SR33603,0.7
SR33604,0.7
SR33605,0.7
SR33606,0.8
SR33607,0.9
SR33608,0.8
SR33609,0.7
SR33610,0.9
SR33611,0.9
SR33612,0.8
SR33613,0.9
SR33614,0.8
SR33615,0.7
SR33616,0.5
SR33617,0.8
SR33618,0.6
SR33619,0.4
SR33620,0.6
SR33621,0.8
SR33622,1.1
SR33623,1.1
SR33624,1.2
SR33625,1.3
SR33626,1.5
SR33627,1.2
SR33628,1
SR33629,0.4
SR33630,0.9
SR33631,0.8
SR33632,0.6
SR33633,0.6
SR33634,0.9
SR33635,0.7
SR33636,0.7
SR33637,0.8
SR33638,0.8
SR33639,0.9
SR33640,1
SR33641,2
SR33642,6.9
SR33643,16.9
SR33644,26.8
SR33645,34.3
SR33646,50.9
SR33647,80.2
SR33648,107
SR33649,115
SR33650,134.8
SR33651,177.7
SR33652,196.3
SR33653,169.7
SR33654,178.5
SR33655,163
SR33656,196.2
SR33657,233.8
SR33658,240.8
SR33659,274.1
SR33660,183.1
SR33661,170.8
SR33662,161.9
SR33663,197.4
SR33664,235.4
SR33665,271.7
SR33666,279.5
SR33667,248.6
SR33668,211.5
SR33669,186
SR33670,170.1
SR33671,136
SR33672,137.3
SR33673,138.5
SR33674,142.9
SR33675,151.3
SR33676,163.4
SR33677,179.3
SR33678,186.3
SR33679,190
SR33680,201.7
SR33681,211.1
SR33682,212
SR33683,210.8
SR33684,236.1
SR33685,266.1
SR33686,285.4
SR33687,314.2
SR33688,338.2
SR33689,343
SR33690,339.8
SR33691,334
SR33692,330.6
SR33693,309.9
SR33694,289.4
SR33695,280.3
SR33696,269.8
SR33697,236.7
SR33698,209.2
SR33699,188.3
SR33700,167.4
SR33701,140.9
SR33702,117.3
SR33703,100.2
SR33704,90.9
SR33705,80.5
SR33706,71.2
SR33707,61.3
SR33708,51
SR33709,39.6
SR33710,28.2
SR33711,17.3
SR33712,4.4
SR33713,1
SR33714,0.9
SR33715,0.6
SR33716,0.9
SR33717,1.1
SR33718,1
SR33719,0.9
SR33720,0.9
SR33721,1
SR33722,1.1
SR33723,0.8
SR33724,0.9
SR33725,1.1
SR33726,1
SR33727,0.9
SR33728,0.9
SR33729,1
SR33730,0.9
SR33731,1
SR33732,0.9
SR33733,0.7
SR33734,0.8
SR33735,0.7
SR33736,0.7
SR33737,0.6
SR33738,0.7
SR33739,0.9
SR33740,0.8
SR33741,0.8
SR33742,1
SR33743,0.6
SR33744,0.7
SR33745,1
SR33746,0.8
SR33747,0.8
SR33748,0.7
SR33749,0.7
SR33750,0.7
SR33751,0.5
SR33752,0.7
SR33753,0.5
SR33754,0.8
SR33755,0.8
SR33756,0.7
SR33757,0.8
SR33758,0.7
SR33759,0.5
SR33760,0.7
SR33761,0.8
SR33762,0.8
SR33763,0.6
SR33764,0.7
SR33765,0.6
SR33766,0.5
SR33767,0.8
SR33768,0.7
SR33769,0.8
SR33770,0.6
SR33771,0.8
SR33772,0.8
SR33773,0.7
SR33774,0.5
SR33775,0.7
SR33776,0.5
SR33777,0.6
SR33778,0.6
SR33779,0.7
SR33780,0.7
SR33781,0.6
SR33782,0.5
SR33783,0.6
SR33784,1.1
SR33785,4.1
SR33786,11.2
SR33787,17.4
SR33788,41.5
SR33789,62.7
SR33790,85.5
SR33791,91.4
SR33792,112.9
SR33793,169.8
SR33794,198.3
SR33795,299.5
SR33796,450.7
SR33797,500.5
SR33798,494.3
SR33799,432.3
SR33800,293.3
SR33801,629.4
SR33802,640
SR33803,647.5
SR33804,784.8
SR33805,451.6
SR33806,555.4
SR33807,723.9
SR33808,304.7
SR33809,447
SR33810,337.4
SR33811,310.6
SR33812,844.8
SR33813,458.8
SR33814,753.9
SR33815,1008.8
SR33816,976.7
SR33817,1109.3
SR33818,934.7
SR33819,660.7
SR33820,786
SR33821,779.7
SR33822,648.8
SR33823,787.4
SR33824,1085.3
SR33825,180.8
SR33826,182.6
SR33827,301.1
SR33828,558
SR33829,679.5
SR33830,457.7
SR33831,384.6
SR33832,324.1
SR33833,339.8
SR33834,794.1
SR33835,342.1
SR33836,299
SR33837,353.4
SR33838,216.3
SR33839,215.1
SR33840,325.9
SR33841,385.8
SR33842,429.9
SR33843,222.2
SR33844,258.3
SR33845,293.4
SR33846,247.3
SR33847,232.1
SR33848,152.2
SR33849,83.6
SR33850,55.1
SR33851,42.6
SR33852,32.9
SR33853,26.8
SR33854,20.6
SR33855,9.2
SR33856,2
SR33857,0.8
SR33858,0.7
SR33859,0.6
SR33860,0.5
SR33861,0.6
SR33862,0.5
SR33863,0.3
SR33864,0.6
SR33865,0.5
SR33866,0.5
SR33867,0.5
SR33868,0.6
SR33869,0.7
SR33870,0.7
SR33871,1
SR33872,0.7
SR33873,0.6
SR33874,0.6
SR33875,0.6
SR33876,0.8
SR33877,0.8
SR33878,0.8
SR33879,1.3
SR33880,1.3
SR33881,0.9
SR33882,0.6
SR33883,0.8
SR33884,0.7
SR33885,0.7
SR33886,0.7
SR33887,0.7
SR33888,0.4
SR33889,0.8
SR33890,0.6
SR33891,0.6
SR33892,0.7
SR33893,0.7
SR33894,0.8
SR33895,0.9
SR33896,1.1
SR33897,1.2
SR33898,1.1
SR33899,1
SR33900,0.9
SR33901,0.8
SR33902,0.6
SR33903,0.6
SR33904,0.6
SR33905,0.6
SR33906,0.7
SR33907,1.1
SR33908,1
SR33909,0.8
SR33910,0.9
SR33911,0.7
SR33912,0.7
SR33913,1.1
SR33914,0.9
SR33915,0.7
SR33916,0.9
SR33917,0.7
SR33918,0.7
SR33919,0.6
SR33920,0.8
SR33921,0.9
SR33922,0.6
SR33923,1
SR33924,0.6
SR33925,0.6
SR33926,0.9
SR33927,0.5
SR33928,1
SR33929,2
SR33930,9.9
SR33931,19.2
SR33932,31.1
SR33933,48.4
SR33934,94.5
SR33935,135.8
SR33936,122.8
SR33937,77.1
SR33938,49.7
SR33939,50.1
SR33940,107.3
SR33941,212
SR33942,194.3
SR33943,183.5
SR33944,246.1
SR33945,544.7
SR33946,396.5
SR33947,563.6
SR33948,359.8
SR33949,483.9
SR33950,811.2
SR33951,546.4
SR33952,721.4
SR33953,760.7
SR33954,559.5
SR33955,870.2
SR33956,544.3
SR33957,1099.8
SR33958,990.5
SR33959,930.2
SR33960,782
SR33961,766.3
SR33962,729.1
SR33963,663.9
SR33964,687.7
SR33965,1044.6
SR33966,1215.4
SR33967,808.7
SR33968,463.2
SR33969,1181.5
SR33970,998
SR33971,996.5
SR33972,978
SR33973,802.4
SR33974,759.3
SR33975,483
SR33976,723.8
SR33977,1091
SR33978,458.2
SR33979,163.9
SR33980,55.1
SR33981,57.2
SR33982,97.2
SR33983,23.3
SR33984,27.4
SR33985,26.5
SR33986,23.8
SR33987,24.2
SR33988,29.4
SR33989,24.1
SR33990,22.1
SR33991,31.3
SR33992,39.9
SR33993,64
SR33994,52.1
SR33995,39.8
SR33996,28.8
SR33997,22
SR33998,14.9
SR33999,7.9
SR34000,3.3
SR34001,1.1
SR34002,0.8
SR34003,1.1
SR34004,0.8
SR34005,0.9
SR34006,0.6
SR34007,0.7
SR34008,0.7
SR34009,1
SR34010,0.8
SR34011,0.7
SR34012,0.8
SR34013,0.9
SR34014,0.9
SR34015,0.9
SR34016,0.9
SR34017,0.8
SR34018,0.7
SR34019,0.8
SR34020,0.8
SR34021,0.8
SR34022,0.7
SR34023,0.8
SR34024,0.8
SR34025,0.9
SR34026,0.7
SR34027,0.7
SR34028,0.8
SR34029,0.8
SR34030,0.8
SR34031,0.9
SR34032,0.7
SR34033,0.8
SR34034,0.8
SR34035,0.8
SR34036,0.7
SR34037,0.9
SR34038,0.9
SR34039,0.7
SR34040,0.6
SR34041,0.7
SR34042,0.8
SR34043,0.8
SR34044,0.6
SR34045,0.8
SR34046,0.7
SR34047,0.8
SR34048,0.8
SR34049,0.7
SR34050,0.8
SR34051,0.9
SR34052,0.7
SR34053,0.8
SR34054,0.6
SR34055,0.7
SR34056,0.6
SR34057,0.7
SR34058,0.7
SR34059,0.8
SR34060,0.9
SR34061,0.8
SR34062,0.9
SR34063,1
SR34064,0.9
SR34065,0.9
SR34066,0.9
SR34067,0.8
SR34068,0.8
SR34069,0.8
SR34070,1
SR34071,0.9
SR34072,0.8
SR34073,1.4
SR34074,4.7
SR34075,11.3
SR34076,22.2
SR34077,39.4
SR34078,60.9
SR34079,80.5
SR34080,105.6
SR34081,134.5
SR34082,175.3
SR34083,237.1
SR34084,311.1
SR34085,342.7
SR34086,504.8
SR34087,515.8
SR34088,412.6
SR34089,557.3
SR34090,621.6
SR34091,759.4
SR34092,751.5
SR34093,568.4
SR34094,525.2
SR34095,708.5
SR34096,464.2
SR34097,385.9
SR34098,455.7
SR34099,416
SR34100,546.3
SR34101,580.5
SR34102,579.5
SR34103,697.2
SR34104,714.4
SR34105,617.1
SR34106,684.1
SR34107,913.6
SR34108,437.7
SR34109,358.1
SR34110,709.1
SR34111,1035.8
SR34112,752.5
SR34113,328.9
SR34114,416.4
SR34115,754.8
SR34116,853.2
SR34117,733.3
SR34118,683.1
SR34119,344.8
SR34120,788
SR34121,669.3
SR34122,651.7
SR34123,658
SR34124,488.5
SR34125,257.8
SR34126,245.2
SR34127,394.3
SR34128,505.2
SR34129,384.5
SR34130,386.4
SR34131,392.1
SR34132,250.6
SR34133,217.4
SR34134,216.1
SR34135,203.3
SR34136,177.1
SR34137,150.7
SR34138,125
SR34139,97.4
SR34140,78.2
SR34141,60.7
SR34142,37.2
SR34143,23
SR34144,9
SR34145,2.1
SR34146,0.8
SR34147,0.6
SR34148,0.8
SR34149,0.7
SR34150,0.6
SR34151,0.8
SR34152,0.9
SR34153,0.8
SR34154,0.7
SR34155,0.8
SR34156,0.7
SR34157,0.7
SR34158,0.9
SR34159,0.7
SR34160,0.8
SR34161,0.9
SR34162,0.8
SR34163,0.7
SR34164,0.8
SR34165,0.9
SR34166,0.8
SR34167,0.7
SR34168,0.8
SR34169,0.8
SR34170,1
SR34171,0.7
SR34172,0.6
SR34173,0.8
SR34174,0.8
SR34175,1
SR34176,0.9
SR34177,1.1
SR34178,1.1
SR34179,0.9
SR34180,0.6
SR34181,0.8
SR34182,1
SR34183,1
SR34184,0.9
SR34185,0.9
SR34186,1.2
SR34187,0.6
SR34188,0.8
SR34189,1
SR34190,0.9
SR34191,1.1
SR34192,0.9
SR34193,0.8
SR34194,0.3
SR34195,0.6
SR34196,1
SR34197,1.5
SR34198,1.3
SR34199,1.4
SR34200,1.3
SR34201,0.8
SR34202,1.1
SR34203,0.9
SR34204,0.9
SR34205,0.7
SR34206,0.8
SR34207,0.9
SR34208,0.9
SR34209,0.9
SR34210,0.9
SR34211,0.9
SR34212,0.7
SR34213,0.9
SR34214,0.7
SR34215,1.1
SR34216,1.2
SR34217,3
SR34218,7.7
SR34219,27.7
SR34220,48.6
SR34221,68.3
SR34222,84.2
SR34223,105.5
SR34224,127.7
SR34225,143.6
SR34226,160.1
SR34227,171.2
SR34228,200.2
SR34229,272.8
SR34230,310.7
SR34231,548.2
SR34232,639.9
SR34233,728.5
SR34234,844.1
SR34235,764.4
SR34236,899.5
SR34237,773.1
SR34238,818.5
SR34239,774.8
SR34240,893.4
SR34241,904.1
SR34242,913.5
SR34243,933.7
SR34244,944
SR34245,806
SR34246,971
SR34247,1010
SR34248,1010.2
SR34249,1015.4
SR34250,1020.9
SR34251,1026.6
SR34252,1031.9
SR34253,1028.8
SR34254,1023.4
SR34255,1013.1
SR34256,1011.5
SR34257,1012.7
SR34258,1000.5
SR34259,978.4
SR34260,966
SR34261,929.7
SR34262,934.3
SR34263,872.1
SR34264,823.9
SR34265,835.6
SR34266,840.1
SR34267,820.1
SR34268,818.8
SR34269,783.6
SR34270,727.4
SR34271,678.1
SR34272,526.5
SR34273,541.5
SR34274,310.5
SR34275,414.4
SR34276,461.2
SR34277,385.6
SR34278,334.2
SR34279,295.1
SR34280,238.4
SR34281,191.6
SR34282,166.1
SR34283,77.7
SR34284,37.1
SR34285,34.7
SR34286,21.5
SR34287,7.7
SR34288,2.8
SR34289,0.9
SR34290,0.5
SR34291,0.7
SR34292,0.5
SR34293,0.6
SR34294,0.5
SR34295,0.6
SR34296,0.3
SR34297,0.6
SR34298,0.6
SR34299,0.6
SR34300,0.6
